MSV,Ma_Mon_Hoc_rieng,So_luong_mon_rieng,Ma_Mon_chung,So_luong_lop_trung
18002253,['BIO2201'],1,[],0
18002265,"['PHI1002', 'PHI1006']",2,['PHI1006'],9
18002274,['PHY2004'],1,[],0
18002277,['PHY1012 TNL'],1,[],0
18002302,"['BIO2203', 'BIO3258']",2,[],0
18002331,"['CHE1052', 'CHE1054', 'CHE1054 CLCHD', 'CHE1054 CLCCNKTHH', 'MAT1092', 'PHI1002', 'PHY1103']",7,"['CHE1054', 'CHE1054 CLCHD']",9
18002340,"['CHE1081', 'EVS3232', 'EVS3240']",3,['EVS3240'],4
18002341,"['BIO2045', 'GEO1050']",2,[],0
18002358,"['MAT3365', 'MAT3372', 'MAT3514', 'MAT3539', 'MAT4073', 'MAT4080', 'MAT4082']",7,[],0
18002391,"['BIO2088', 'BIO3201', 'MAT1090']",3,[],0
18002469,"['BIO2203', 'BIO3099', 'BIO3169']",3,[],0
18002480,"['PHY2304E QTL', 'PHY3508']",2,[],0
18002505,"['MAT2403', 'MAT3507', 'MAT3535 CLCMTKHTT']",3,[],0
18002541,"['MAT1101', 'POL1001']",2,[],0
18002576,"['CHE1052 CLCCNH', 'CHE1091 CLCCNH', 'CHE1092', 'CHE1092 TNH', 'PHI1002']",5,[],0
18002598,"['MAT2034', 'MAT2403', 'MAT3452', 'MAT3514', 'MAT3539']",5,[],0
18002665,"['CHE1065', 'CHE1075']",2,[],0
18002697,"['CHE1091', 'CHE2018', 'CHE2019', 'CHE2019 CLCCNH', 'CHE2019 CLCHD', 'CHE2021', 'CHE3253', 'CHE3254', 'MAT1092']",9,"['CHE2019', 'CHE2019 CLCCNH']",2
18002721,"['CHE1080', 'CHE1081']",2,[],0
18002740,['BIO3301 CLCCNS'],1,[],0
18002746,"['BIO2088', 'BIO3098']",2,[],0
18002752,"['MAT2411E CLCMTKHTT', 'MAT3535 CLCMTKHTT']",2,[],0
18002815,['MAT1091'],1,[],0
18002841,"['EVS3409', 'EVS3410', 'EVS4073']",3,[],0
18002853,"['EVS3232', 'EVS3240']",2,['EVS3240'],4
18002876,"['PHY2302', 'PHY3508', 'PHY3606', 'PHY3608']",4,[],0
18002880,['BIO3098'],1,[],0
18002895,"['MAT4073', 'MAT4080', 'MAT4082']",3,[],0
18002897,"['CHE1067 CLCHD', 'CHE2030E CLCHD', 'CHE2061 CLCHD', 'CHE2102 CTĐB', 'CHE2114', 'CHE3283 CLCHD', 'CHE3286', 'CHE3286 CLCCNH', 'CHE3286 CLCHD', 'MAT1101']",10,"['CHE2061 CLCHD', 'CHE3286']",5
18002899,"['MAT3533', 'POL1001']",2,[],0
18002943,"['MAT3300', 'MAT3533']",2,[],0
18002953,"['MAT4073', 'MAT4080', 'MAT4082']",3,[],0
18002957,"['PHY1108', 'PHY2302', 'PHY2304', 'PHY2306']",4,[],0
18002966,['MAT4072'],1,[],0
18002972,"['MAT2308', 'MAT2403', 'MAT3514', 'MAT3525', 'MAT3532 CLCMTKHTT', 'MAT3539', 'MAT3544', 'PHY2302']",8,"['MAT3532 CLCMTKHTT', 'MAT3544']",4
18002982,['EVS3248'],1,[],0
18003000,"['PHY1108', 'PHY2206', 'PHY2306']",3,[],0
18003005,['BIO3098'],1,[],0
18003013,['MAT1192'],1,[],0
18003023,['BIO2088'],1,[],0
18003032,"['MAT2308', 'MAT2406', 'MAT3525', 'MAT3532 CLCMTKHTT']",4,['MAT3532 CLCMTKHTT'],3
18003041,"['BIO3257 TNS', 'CHE1057']",2,[],0
18003053,"['MAT2301', 'MAT3539', 'MAT3544', 'MAT4073', 'MAT4080', 'MAT4082', 'PHY1108', 'PHY2302', 'PHY2304']",9,['MAT3544'],1
18003067,"['CHE1081', 'EVS3241', 'EVS3242', 'EVS3455', 'EVS3459 TTKHMT', 'EVS3460', 'EVS3464 CLCCNKTMT', 'EVS4071', 'PHI1002']",9,[],0
18003076,['MAT3452'],1,[],0
18003085,['PHY1100'],1,[],0
18003089,"['MAT3452', 'PHY2302', 'PHY2306', 'PHY3302']",4,[],0
18003123,['MAT3533'],1,[],0
18003155,"['BIO2088', 'BIO3302', 'CHE1081', 'MAT3500']",4,[],0
18003171,"['GEO3219', 'GEO3270', 'GEO3276', 'GEO3293', 'GEO3403', 'GEO4057', 'GEO4070', 'GEO4071', 'GEO4073', 'GEO4074', 'GEO4075', 'MAT1101', 'PHY1103']",13,[],0
18003187,['MAT4072'],1,[],0
18003206,['BIO3252'],1,[],0
18003212,['POL1001'],1,[],0
18003216,"['MAT3500', 'MAT3539', 'MAT3544', 'MAT4073', 'MAT4080', 'MAT4082']",6,['MAT3544'],1
18003227,"['MAT2306', 'MAT3533', 'MAT3539', 'MAT3544', 'MAT4073', 'MAT4080', 'MAT4082']",7,['MAT3544'],1
18003237,['MAT1092'],1,[],0
18003248,"['BIO2400E CLCCNS', 'BIO3182 CLCCNS', 'MAT3525', 'MAT3532 CLCMTKHTT', 'MAT3533', 'MAT3539', 'MAT3544']",7,"['MAT3532 CLCMTKHTT', 'MAT3544']",4
18003268,"['CHE1057', 'EVS2109', 'EVS2302', 'EVS3242', 'MAT1090', 'PHY1100', 'POL1001']",7,[],0
18003270,"['PHY1108', 'PHY2304', 'PHY2306']",3,[],0
18003291,['MAT4072'],1,[],0
18003308,"['MAT2306', 'MAT3300', 'MAT3306', 'MAT3344', 'MAT3347']",5,[],0
18003357,"['MAT3500', 'MAT3506', 'MAT4073', 'MAT4080', 'MAT4082']",5,[],0
18003363,['BIO3252'],1,[],0
18003364,"['EVS3241', 'EVS3248']",2,[],0
18003389,"['MAT2311', 'MAT2403', 'MAT3452', 'MAT3514']",4,[],0
18003398,"['CHE2118E TTH', 'CHE2119 TNH', 'CHE2119 TTH', 'PHI1002']",4,[],0
18003403,['PHY2306'],1,[],0
18003453,['MAT3535 CLCMTKHTT'],1,[],0
18003454,"['MAT2308', 'MAT3344', 'MAT4072']",3,[],0
18003462,"['MAT2301', 'MAT3300', 'MAT3305', 'MAT3344', 'MAT3347']",5,[],0
18003507,"['MAT2403', 'MAT3452', 'MAT3525', 'MAT3532 CLCMTKHTT', 'MAT3533', 'MAT3539']",6,['MAT3532 CLCMTKHTT'],3
18003510,"['MAT1090', 'MAT1192', 'PHI1002', 'PHY1100']",4,[],0
18003516,"['MAT3452', 'MAT3525', 'MAT3532 CLCMTKHTT']",3,['MAT3532 CLCMTKHTT'],3
18003517,"['BIO3304', 'MAT1101']",2,[],0
18003521,['BIO3098'],1,[],0
18003544,"['MAT1101', 'MAT2034', 'MAT3452', 'MAT3525', 'MAT3532 CLCMTKHTT', 'MAT3539']",6,['MAT3532 CLCMTKHTT'],3
18003546,"['HIS1056', 'MAT2317 CLCMTKHTT', 'MAT3514', 'MAT4073', 'MAT4080', 'MAT4082']",6,[],0
18003549,['MAT2502'],1,[],0
18003582,"['MAT3539', 'MAT3544']",2,['MAT3544'],1
18003592,['BIO3301 CLCCNS'],1,[],0
18003594,"['CHE1095E TTH', 'CHE1096', 'CHE1096 CLCHD', 'CHE1096 TNH', 'CHE1096 TTH', 'CHE1096 CLCCNH', 'CHE2130E TTH', 'POL1001']",8,"['CHE1096 CLCHD', 'CHE1096 TTH', 'CHE1096', 'CHE1096 CLCCNH']",14
18003600,"['CHE1079 TNH', 'MAT1292 TNH']",2,[],0
18003602,"['BIO2045', 'CHE1081', 'MAT1192']",3,[],0
18003608,"['CHE1081', 'POL1001']",2,[],0
18003659,"['GEO3266', 'MAT1101', 'PHI1002']",3,[],0
18003667,['CHE1075'],1,[],0
18003691,"['HMO3204', 'HMO3303']",2,[],0
18003697,"['CHE1080', 'PHY1108', 'PHY2306', 'POL1001']",4,[],0
18003708,"['BIO3301 CLCCNS', 'GEO1050']",2,[],0
18003731,"['MAT3539', 'MAT3544', 'PHI1002']",3,['MAT3544'],1
18003743,['EVS3248'],1,[],0
18003767,"['PHY1108', 'PHY2304']",2,[],0
18003770,"['CHE1048', 'CHE1052 CLCHD', 'CHE2018', 'CHE2019', 'CHE2019 CLCCNH', 'CHE2019 CLCHD', 'GEO1050', 'HIS1056', 'MAT1101', 'PHY1100', 'PHY1103']",11,"['CHE2019', 'CHE2019 CLCCNH']",2
18003775,"['HIS1001', 'MAT1091', 'MAT1192 QTS', 'PHI1002']",4,[],0
18003777,['GEO3219'],1,[],0
18003782,"['MAT3539', 'MAT3544']",2,['MAT3544'],1
18003794,"['CHE2130E TTH', 'MAT1091', 'PHY1161 TTH', 'PHY2000', 'PHY2000 TNL', 'PHY2000E QTL']",6,['PHY2000'],2
18003798,"['PHY1108', 'PHY2206', 'PHY2306']",3,[],0
18003801,"['CHE2018', 'CHE2019', 'CHE2019 CLCCNH', 'CHE2019 CLCHD']",4,"['CHE2019', 'CHE2019 CLCCNH']",2
18003810,['MAT1092 TTH'],1,[],0
18003818,"['PHY3167', 'PHY3176']",2,[],0
18003863,"['CHE1075', 'CHE1084', 'CHE1085', 'CHE1091', 'CHE3045', 'PHY1100']",6,['CHE1085'],2
18003873,['PHI1002'],1,[],0
18003875,['CHE1081'],1,[],0
18003892,"['PHY1108', 'PHY2306']",2,[],0
18003895,"['CHE1080', 'CHE1081', 'EVS3232', 'EVS3240', 'HIS1056', 'MAT1090', 'MAT1091', 'MAT1092', 'MAT1101', 'PHY1100', 'PHY1103']",11,['EVS3240'],4
18003897,"['MAT1101', 'PHI1002']",2,[],0
18003904,['MAT3535 CLCMTKHTT'],1,[],0
18003909,['MAT3535 CLCMTKHTT'],1,[],0
18003911,['CHE1080'],1,[],0
18003912,"['EVS2302', 'EVS3232', 'EVS3240']",3,['EVS3240'],4
18003942,['BIO3098'],1,[],0
18004017,['GEO2059'],1,[],0
18004034,"['CHE1065', 'CHE3300']",2,[],0
18004065,"['BIO3301 CLCCNS', 'BIO3330 CLCCNS', 'BIO3345 CLCCNS']",3,[],0
18004066,"['HIS1056', 'MAT1090', 'MAT1101']",3,[],0
18004098,"['CHE1080', 'MAT1091', 'MAT1101', 'PHY1100', 'POL1001']",5,[],0
18004103,"['MAT4072', 'PHY1100']",2,[],0
18004114,"['EVS3232', 'EVS3240', 'PHY1100']",3,['EVS3240'],4
18004117,['CHE1052 CLCHD'],1,[],0
18004128,"['MAT2502 CLCMTKHTT', 'MAT3535 CLCMTKHTT']",2,[],0
18004129,['CHE1081'],1,[],0
18004146,"['MAT1101', 'MAT2411E CLCMTKHTT', 'MAT3535 CLCMTKHTT']",3,[],0
18004159,"['CHE1052 CLCCNH', 'PHY1103 CLCCNH', 'POL1001']",3,[],0
18004162,"['BIO2800 CLCCNS', 'BIO3001', 'BIO3301 CLCCNS', 'BIO3302E CLCCNS', 'BIO3802E CLCCNS', 'PHY1100']",6,[],0
18004179,"['MAT3525', 'MAT3532 CLCMTKHTT']",2,['MAT3532 CLCMTKHTT'],3
18004215,"['CHE2021 CLCCNH', 'CHE3253 CLCCNH', 'MAT1091', 'MAT1092 CLCHD', 'MAT1101', 'MAT2034', 'MAT2308', 'MAT2403', 'MAT3525', 'MAT3532 CLCMTKHTT']",10,['MAT3532 CLCMTKHTT'],3
18004221,"['EVS3241', 'EVS4071', 'MAT1090', 'PHY1103']",4,[],0
18004235,['CHE1075'],1,[],0
18004238,['POL1001'],1,[],0
18004242,['MAT3533'],1,[],0
18004259,"['MAT3539', 'MAT3544']",2,['MAT3544'],1
18004261,['POL1001'],1,[],0
18004264,"['GEO3263', 'GEO3269']",2,[],0
18004270,"['CHE1080', 'PHY1108', 'PHY2302', 'PHY2306']",4,[],0
18004273,"['EVS2302', 'PHY1100']",2,['PHY1100'],1
18004278,"['EVS3232', 'EVS3240', 'MAT1101', 'PHY1103']",4,['EVS3240'],4
18004284,"['CHE1081', 'MAT1091', 'PHY1100']",3,[],0
18004315,"['MAT3539', 'MAT3544']",2,['MAT3544'],1
18004362,"['HIS1001', 'MAT2306', 'MAT2311', 'MAT2318', 'MAT2407', 'MAT3306', 'PHI1002', 'PHY1103']",8,[],0
18004382,['GEO2320'],1,[],0
18004390,['CHE1057'],1,[],0
18004410,['MAT3452'],1,[],0
18004418,['BIO3252'],1,[],0
18004449,"['BIO2203', 'BIO3252', 'GEO1050', 'PHY1108', 'PHY2302', 'PHY2304']",6,[],0
18004495,"['MAT2303', 'MAT3365', 'MAT3372', 'MAT3539', 'MAT3544', 'MAT4073', 'MAT4080', 'MAT4082']",8,['MAT3544'],1
18004498,['HMO3204'],1,[],0
18004511,"['PHY1100', 'PHY2302', 'PHY2306']",3,[],0
18004539,"['BIO3182 CLCCNS', 'BIO3330 CLCCNS', 'BIO3345 CLCCNS']",3,[],0
18004542,['BIO2088'],1,[],0
18004546,"['CHE1057', 'CHE1081']",2,[],0
18004547,"['BIO3099', 'BIO3169', 'PHY1103']",3,[],0
18004558,"['CHE1057 QTS', 'CHE1058', 'CHE1058 CLCHD', 'CHE1058 CLCCNH', 'CHE1062', 'CHE1062 CLCHD']",6,"['CHE1058 CLCHD', 'CHE1058', 'CHE1058 CLCCNH', 'CHE1062', 'CHE1062 CLCHD']",16
18004565,['BIO3252'],1,[],0
18004599,"['CHE2121 TNH', 'CHE3283 CLCHD', 'CHE3286', 'CHE3286 CLCCNH', 'CHE3286 CLCHD', 'HIS1056', 'MAT1101', 'PHY1103 CLCHD']",8,['CHE3286'],1
18004602,"['PHY1108', 'PHY2206']",2,[],0
18004604,"['GEO3219', 'GEO3270', 'GEO3276', 'GEO3293', 'GEO3304', 'MAT1192']",6,[],0
18004630,"['CHE1057', 'CHE1081']",2,[],0
18004654,['BIO3201'],1,[],0
18004658,['MAT3539'],1,[],0
18004659,"['CHE1081', 'EVS2017', 'EVS2051', 'EVS2051E CLCCNKTMT', 'EVS3241', 'MAT1090', 'PHI1002', 'POL1001']",8,['MAT1090'],1
18004665,"['CHE2021', 'CHE3253', 'CHE3254']",3,[],0
18004711,['PHI1002'],1,[],0
18004717,"['PHY1108', 'PHY2304']",2,[],0
18004719,['CHE1075'],1,[],0
18004725,['BIO3301 CLCCNS'],1,[],0
18004730,"['MAT3300 TNT', 'MAT4073', 'MAT4080', 'MAT4082']",4,[],0
18004738,"['MAT2406', 'MAT3533']",2,[],0
18004739,"['CHE1080', 'CHE1095E TTH', 'CHE1096', 'CHE1096 CLCHD', 'CHE1096 TNH', 'CHE1096 TTH', 'CHE1096 CLCCNH', 'PHY1161 TTH', 'PHY2000', 'PHY2000 TNL', 'PHY2000E QTL', 'POL1001']",12,"['CHE1096 CLCHD', 'CHE1096 TTH', 'CHE1096', 'CHE1096 CLCCNH', 'PHY2000']",16
18004748,"['GEO3219', 'PHY1103']",2,[],0
18004751,['HIS1001'],1,[],0
18004765,['PHY2306'],1,[],0
18004781,['PHY2306'],1,[],0
18004786,"['PHI1002', 'PHY1103']",2,[],0
18004820,"['CHE1081', 'MAT1101']",2,[],0
18004822,"['MAT3525', 'MAT3532 CLCMTKHTT', 'MAT3539', 'MAT3544']",4,"['MAT3532 CLCMTKHTT', 'MAT3544']",4
18004826,"['CHE1067', 'CHE1069', 'CHE1075', 'CHE3300']",4,['CHE1069'],11
18004828,"['BIO2088', 'BIO2220', 'BIO2223', 'BIO2223 TNS', 'BIO2224 TNS', 'BIO2400 CLCCNS', 'BIO3302', 'BIO3304', 'CHE1057']",9,['BIO2400 CLCCNS'],1
18004839,['MAT3533'],1,[],0
18004851,['GEO1050'],1,[],0
18004889,['EVS2301'],1,[],0
18004901,"['MAT1090', 'MAT1101']",2,[],0
18004905,"['MAT2306', 'MAT3539', 'MAT4073', 'MAT4080', 'MAT4082']",5,[],0
18004913,"['MAT2411E CLCMTKHTT', 'MAT3535 CLCMTKHTT']",2,[],0
18004936,['MAT2306'],1,[],0
18004969,"['EVS3241', 'MAT1090', 'MAT1092']",3,[],0
18004979,"['GEO2059', 'GLO2038', 'GLO2056', 'GLO2066', 'GLO2099', 'GLO3158', 'PHI1002', 'PHY1103']",8,[],0
18004983,"['BIO2202', 'BIO2204', 'BIO2205 CLCCNS', 'BIO3098', 'CHE1057', 'MAT1091', 'MAT1101']",7,[],0
18004996,['CHE1075'],1,[],0
18005017,"['HIS1001', 'MAT3535 CLCMTKHTT', 'PHI1002']",3,[],0
18005020,"['BIO2210', 'BIO3098', 'BIO3099', 'BIO3169', 'BIO3304']",5,[],0
18005040,"['CHE1095E TTH', 'CHE1096', 'CHE1096 CLCHD', 'CHE1096 TNH', 'CHE1096 TTH', 'CHE1096 CLCCNH']",6,"['CHE1096 CLCHD', 'CHE1096 TTH', 'CHE1096', 'CHE1096 CLCCNH']",14
18005042,"['PHY2004', 'PHY2304']",2,[],0
18005054,['CHE1075'],1,[],0
18005069,"['BIO3257 TNS', 'PHI1002']",2,[],0
18005072,"['MAT2303', 'MAT3539', 'MAT3544', 'MAT4073', 'MAT4080', 'MAT4082']",6,['MAT3544'],1
18005076,['PHI1002'],1,[],0
18005092,"['BIO3301 CLCCNS', 'BIO3330 CLCCNS', 'BIO3345 CLCCNS', 'MAT1101', 'PHY1103']",5,[],0
18005120,"['EVS3241', 'HIS1001', 'MAT1092', 'PHI1002', 'PHY1100']",5,[],0
18005135,"['MAT2318', 'MAT2406', 'MAT3539', 'MAT3544', 'PHY1100']",5,['MAT3544'],1
18005139,"['GEO1050', 'MAT1091', 'MAT1101']",3,[],0
18005182,"['CHE1057', 'EVS3242', 'EVS3287', 'EVS3331']",4,['EVS3331'],1
18005226,['MAT2301'],1,[],0
18005242,"['MAT1101', 'PHY1103 QTS']",2,[],0
18005254,"['CHE1081', 'HIS1001', 'PHI1002']",3,[],0
18005255,"['BIO2045', 'BIO2202', 'BIO3099', 'BIO3169', 'CHE1057']",5,[],0
18005263,"['GEO1050', 'MAT1101']",2,[],0
18005269,"['MAT1091', 'PHI1002', 'PHI1006']",3,['PHI1006'],9
18005287,"['MAT2502 CLCMTKHTT', 'MAT3535 CLCMTKHTT', 'MAT3539']",3,[],0
18005314,"['MAT2403', 'MAT3452', 'MAT3539', 'MAT3544']",4,['MAT3544'],1
18005320,"['MAT2306', 'MAT3533', 'MAT4073', 'MAT4080', 'MAT4082']",5,[],0
18005327,"['BIO3201', 'MAT1192']",2,[],0
18005329,['MAT1092'],1,[],0
18005336,"['HIS1056', 'MAT3535 CLCMTKHTT']",2,[],0
18005366,"['CHE1080', 'HMO3204', 'MAT1091', 'PHY1100']",4,[],0
18005375,"['MAT2318', 'MAT2406', 'MAT3533', 'MAT3539', 'MAT3544']",5,['MAT3544'],1
18005398,"['CHE1081', 'MAT1091']",2,[],0
18005403,['MAT4072'],1,[],0
18005420,['MAT3539'],1,[],0
18005436,"['MAT3525', 'MAT3532 CLCMTKHTT', 'MAT3539', 'MAT3544']",4,"['MAT3532 CLCMTKHTT', 'MAT3544']",4
18005443,['PHY2306'],1,[],0
18005463,"['BIO2088', 'BIO2210', 'BIO3098', 'BIO3303']",4,[],0
18005513,"['MAT2303', 'MAT2317 CLCMTKHTT', 'MAT3514', 'MAT4073', 'MAT4080', 'MAT4082']",6,[],0
18005525,"['BIO3178 CLCCNS', 'BIO3301 CLCCNS', 'PHY1100']",3,[],0
18005538,"['MAT2403', 'MAT3452', 'MAT3525', 'MAT3532 CLCMTKHTT']",4,['MAT3532 CLCMTKHTT'],3
18005556,"['BIO2400E CLCCNS', 'BIO2403E CLCCNS', 'BIO3182 CLCCNS', 'BIO3330 CLCCNS', 'BIO3345 CLCCNS', 'BIO3802E CLCCNS']",6,[],0
18005563,"['PHY2306', 'PHY3167', 'PHY3176', 'PHY3302']",4,[],0
18005570,"['MAT2314', 'MAT2315', 'MAT2315E CLCMTKHTT', 'MAT2317', 'MAT4072']",5,['MAT2317'],1
18005580,"['PHY1108', 'PHY2302', 'PHY2306']",3,[],0
18005600,"['CHE1057', 'MAT1090', 'MAT1091', 'MAT1192']",4,[],0
18005622,['EVS3245'],1,[],0
18005634,['MAT4072'],1,[],0
18005669,"['MAT3452', 'MAT3533']",2,[],0
18005687,"['CHE1067', 'CHE1069', 'MAT1090']",3,['CHE1069'],11
18005705,['BIO2210'],1,[],0
18005710,['CHE1075E CLCHD'],1,[],0
18005719,"['HIS1056', 'MAT2308', 'MAT4072']",3,[],0
18005721,['PHY2304'],1,[],0
18005756,"['MAT3539', 'MAT3544', 'MAT4073', 'MAT4080', 'MAT4082']",5,['MAT3544'],1
18005770,"['MAT2403 CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'MAT3551E CLCMTKHTT']",3,[],0
18005783,"['MAT1091', 'MAT1092']",2,[],0
18005811,"['CHE1080', 'PHI1002', 'PHY1103', 'PHY1104', 'PHY2302', 'PHY2306']",6,['PHY1104'],7
18005815,['MAT1092'],1,[],0
18005829,"['MAT2411E CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'MAT3562E CLCMTKHTT']",3,[],0
18005833,"['HIS1001', 'PHI1002']",2,[],0
18005857,['BIO3201'],1,[],0
18005880,"['MAT3533', 'POL1001']",2,[],0
18005893,"['CHE1057', 'EVS4071', 'MAT1092', 'MAT1101', 'PHY1100']",5,[],0
18005895,"['BIO3263 TNS', 'MAT1259 TNS', 'POL1001']",3,[],0
18005898,"['BIO2220', 'CHE1081', 'PHY1103']",3,[],0
18005900,"['CHE1075', 'CHE2018', 'CHE2019', 'CHE2019 CLCCNH', 'CHE2019 CLCHD']",5,"['CHE2019', 'CHE2019 CLCCNH']",2
18005925,['BIO2045'],1,[],0
18005934,"['BIO2088', 'BIO2202', 'BIO3304']",3,[],0
18005982,"['BIO2088', 'BIO3201', 'BIO3252', 'CHE1081', 'GEO3266', 'HIS1001', 'MAT1101', 'MAT1192', 'PHI1002']",9,[],0
18006007,['CHE1057'],1,[],0
18006014,"['MAT4073', 'MAT4080', 'MAT4082']",3,[],0
18006067,"['MAT3539', 'MAT4073', 'MAT4080', 'MAT4082', 'PHY1100']",5,[],0
18006069,"['MAT1092 CLCHD', 'MAT4073', 'MAT4080', 'MAT4082']",4,[],0
18006075,"['MAT2406', 'MAT2411E CLCMTKHTT', 'MAT3373', 'MAT3533']",4,[],0
18006110,"['MAT2303', 'MAT2306', 'MAT3300', 'MAT3305', 'MAT3306', 'MAT3347']",6,[],0
18006162,"['CHE1067', 'CHE1069']",2,['CHE1069'],11
18006178,"['PHY1108', 'PHY2304']",2,[],0
18006181,"['BIO2092', 'CHE1080']",2,[],0
18006182,['MAT1091'],1,[],0
18006213,['CHE1081'],1,[],0
18006218,"['MAT2306', 'MAT3539', 'MAT4073', 'MAT4080', 'MAT4082']",5,[],0
18006231,['MAT3535 CLCMTKHTT'],1,[],0
18006236,"['MAT2306', 'MAT2403', 'MAT3514', 'MAT4073', 'MAT4080', 'MAT4082']",6,[],0
18006243,"['HIS1056', 'MAT2403']",2,[],0
18006249,"['PHY1108', 'PHY2306']",2,[],0
18006257,"['MAT1101', 'PHI1002']",2,[],0
18006264,"['MAT2403 CLCMTKHTT', 'MAT3535 CLCMTKHTT']",2,[],0
18006304,"['MAT3500', 'MAT4073', 'MAT4080', 'MAT4082']",4,[],0
18006318,['PHI1002'],1,[],0
18006345,"['CHE1067', 'CHE1069']",2,['CHE1069'],11
18006357,['PHY2303 TNL'],1,[],0
18006363,['MAT3535 CLCMTKHTT'],1,[],0
18006389,['PHY2302'],1,[],0
18006412,"['CHE1067', 'CHE1069', 'CHE1075']",3,['CHE1069'],11
18006432,"['BIO2203', 'BIO3099', 'BIO3169']",3,[],0
18006446,"['PHY1108', 'PHY2302', 'PHY2306']",3,[],0
18006452,"['CHE1075', 'CHE2114', 'CHE3300']",3,[],0
18006453,"['GEO3219', 'HIS1056']",2,[],0
18006490,['MAT3535 CLCMTKHTT'],1,[],0
18006493,"['MAT4073', 'MAT4080', 'MAT4082']",3,[],0
18006501,"['GEO2059', 'MAT1192 CLCCNS', 'PHI1002']",3,[],0
18006548,['PHY2306'],1,[],0
18006552,"['CHE1081', 'CHE2114', 'MAT1101']",3,[],0
18006568,['BIO3258'],1,[],0
18006570,['GEO2059'],1,[],0
18006580,"['MAT4073', 'MAT4080', 'MAT4082']",3,[],0
18006621,"['MAT3452', 'MAT3500']",2,[],0
18006622,"['BIO2088', 'BIO3098', 'BIO3302', 'BIO3303', 'MAT1192', 'PHI1002']",6,[],0
18006637,"['CHE2018', 'CHE2019', 'CHE2019 CLCCNH', 'CHE2019 CLCHD']",4,"['CHE2019', 'CHE2019 CLCCNH']",2
18006651,['PHY2306'],1,[],0
18006656,['BIO3252'],1,[],0
18006668,['CHE1075'],1,[],0
18006672,"['CHE1080', 'PHY2306']",2,[],0
18006693,"['CHE1075', 'CHE1084', 'CHE1085']",3,['CHE1085'],2
18006702,"['CHE1057', 'MAT1092', 'PHY1100']",3,[],0
18006748,"['BIO2201', 'BIO3302', 'CHE1080', 'HIS1056', 'MAT1091']",5,[],0
18006815,['MAT1292 TNS'],1,[],0
18006853,['CHE1081'],1,[],0
18006856,['MAT1091'],1,[],0
18006869,"['CHE1052 CLCCNH', 'CHE3300 CLCHD', 'MAT1101', 'PHI1002']",4,[],0
18006876,"['CHE1081', 'EVS3241', 'EVS3242', 'EVS3250', 'MAT1091', 'PHY1103']",6,[],0
18006892,"['GEO3219', 'MAT1091', 'PHY1103']",3,[],0
18006910,"['BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'BIO3301 CLCCNS', 'CHE1081 CLCCNS', 'MAT1101']",5,[],0
18006918,['CHE1081'],1,[],0
18006923,"['BIO3098', 'BIO3099', 'BIO3169', 'BIO3304', 'MAT1090']",5,[],0
18006929,"['EVS3242', 'EVS4071', 'POL1001']",3,[],0
18006930,['BIO3258'],1,[],0
18006949,['MAT3533'],1,[],0
18006950,"['MAT3525', 'MAT3532 CLCMTKHTT']",2,['MAT3532 CLCMTKHTT'],3
18007018,"['EVS2301', 'MAT1090', 'PHY1100']",3,[],0
18007034,"['BIO2088', 'BIO3098', 'BIO3252']",3,[],0
18007043,['MAT3533'],1,[],0
18007046,['MAT1090'],1,[],0
18007049,"['BIO3301 CLCCNS', 'CHE1075', 'CHE1081']",3,[],0
18007052,"['HIS1001', 'PHI1002', 'POL1001']",3,[],0
18007053,['PHY2304'],1,[],0
18007054,"['PHY2310', 'PHY2404 TNL']",2,[],0
18007060,['CHE2121 TNH'],1,[],0
18007092,"['BIO2202', 'BIO3252', 'BIO3258', 'PHY1100']",4,[],0
18007115,"['BIO2201', 'BIO2203', 'HIS1056', 'MAT1090']",4,[],0
18007123,"['MAT2306', 'MAT3500', 'MAT3539']",3,[],0
18007176,"['MAT3525', 'MAT3532 CLCMTKHTT', 'MAT3539', 'MAT3544']",4,"['MAT3532 CLCMTKHTT', 'MAT3544']",4
18007201,"['MAT3452', 'MAT3525', 'MAT3532 CLCMTKHTT', 'MAT3539', 'MAT3544']",5,"['MAT3532 CLCMTKHTT', 'MAT3544']",4
18007221,"['PHY1108', 'PHY2306']",2,[],0
18007249,"['BIO3330 CLCCNS', 'BIO3345 CLCCNS']",2,[],0
18007254,"['PHY1108', 'PHY2302', 'PHY2306']",3,[],0
18007275,"['BIO2045', 'BIO2088']",2,[],0
18007279,"['BIO3099', 'BIO3169']",2,[],0
18007285,"['MAT2403', 'MAT2407', 'MAT3452', 'PHI1002']",4,[],0
18007315,"['PHY1108 QTL', 'PHY2303 TNL', 'PHY3606 TNL']",3,[],0
18007322,"['HIS1001', 'PHI1002', 'POL1001']",3,[],0
18007345,"['BIO2045', 'BIO3301 CLCCNS', 'CHE2018', 'CHE2019', 'CHE2019 CLCCNH', 'CHE2019 CLCHD', 'MAT1192', 'PHY1103']",8,"['CHE2019', 'CHE2019 CLCCNH']",2
18007359,"['EVS3409', 'EVS3410', 'EVS3455', 'EVS3459 TTKHMT', 'EVS3460', 'EVS3464 CLCCNKTMT', 'MAT1092', 'PHY1103']",8,[],0
