subjectCode1,subjectCode2,MSV,numberOfStudents
GLO2069 CLCĐC,MAT1090,[],0
GLO2069 CLCĐC,HMO3303,[],0
GLO2069 CLCĐC,BIO2204,[],0
GLO2069 CLCĐC,SMP1012,[],0
GLO2069 CLCĐC,PHY2004,[],0
GLO2069 CLCĐC,GEO2025,[],0
GLO2069 CLCĐC,GEO2110,[],0
GLO2069 CLCĐC,CHE3212 TTH,[],0
GLO2069 CLCĐC,MAT2403,[],0
GLO2069 CLCĐC,HIS1056,"[20008248, 20000979, 20004765]",3
GLO2069 CLCĐC,CHE1075E CLCHD,[],0
GLO2069 CLCĐC,MAT3551E CLCMTKHTT,[],0
GLO2069 CLCĐC,GEO1050,[],0
GLO2069 CLCĐC,BIO3701 TNS,[],0
GLO2069 CLCĐC,SMP2052,[],0
GLO2069 CLCĐC,MAT2303,[],0
GLO2069 CLCĐC,GLO3228,[],0
GLO2069 CLCĐC,GEO3219,[],0
GLO2069 CLCĐC,BIO3803E CLCCNS,[],0
GLO2069 CLCĐC,BIO3373 TNS,[],0
GLO2069 CLCĐC,EVS4071 CLCKHMT,[],0
GLO2069 CLCĐC,HMO3306,[],0
GLO2069 CLCĐC,MAT3506,[],0
GLO2069 CLCĐC,PHY3608,[],0
GLO2069 CLCĐC,GEO2400,[],0
GLO2069 CLCĐC,EVS3248,[],0
GLO2069 CLCĐC,PHY3508E QTL,[],0
GLO2069 CLCĐC,BIO2800 CLCCNS,[],0
GLO2069 CLCĐC,MAT2406,[],0
GLO2069 CLCĐC,MAT3373,[],0
GLO2069 CLCĐC,BIO2045E CLCCNS,[],0
GLO2069 CLCĐC,CHE3300,[],0
GLO2069 CLCĐC,PHY3508 TNL,[],0
GLO2069 CLCĐC,MAT3365,[],0
GLO2069 CLCĐC,CHE2114E CLCHD,[],0
GLO2069 CLCĐC,BIO3262 TNS,[],0
GLO2069 CLCĐC,HMO3181,[],0
GLO2069 CLCĐC,SMP2054,[],0
GLO2069 CLCĐC,BIO3403E QTS,[],0
GLO2069 CLCĐC,CHE1081 QTS,[],0
GLO2069 CLCĐC,EVS2017,[],0
GLO2069 CLCĐC,MAT2318,[],0
GLO2069 CLCĐC,GEO2304,[],0
GLO2069 CLCĐC,PHY1103 CLCHD,[],0
GLO2069 CLCĐC,MAT1292 TNH,[],0
GLO2069 CLCĐC,BIO3178 CLCCNS,[],0
GLO2069 CLCĐC,BIO3377 TNS,[],0
GLO2069 CLCĐC,PHY2064 TNL,[],0
GLO2069 CLCĐC,SMP1010 CLCRHM,[],0
GLO2069 CLCĐC,GLO3229,[],0
HMO2106,PHY1161 CTĐB,[],0
HMO2106,PHY1020 CTĐB,[],0
HMO2106,BIO2044,[],0
HMO2106,CHE1091,[],0
HMO2106,GLO3196 CLCĐC,[],0
HMO2106,GEO3119,[],0
HMO2106,EVF2032,[],0
HMO2106,GEO2320,[],0
HMO2106,BIO3098,[],0
HMO2106,CHE2021,[],0
HMO2106,MAT3306,[],0
HMO2106,GEO3270,[],0
HMO2106,CHE2110E TTH,[21004786],1
HMO2106,MAT1092 CLCCNH,[],0
HMO2106,BIO3182 CLCCNS,[],0
HMO2106,E476 TTKHMT,[],0
HMO2106,PHY1113 TNL,[],0
HMO2106,MAT2310,[],0
HMO2106,CHE1084,[],0
HMO2106,CHE1079 TNH,[],0
HMO2106,GLO2099,[],0
HMO2106,PHY3606,[],0
HMO2106,MAT2301,[],0
HMO2106,GEO3305,[],0
HMO2106,EVS3232,[],0
HMO2106,BIO2201,[],0
HMO2106,EVS3241 CLCKHMT,[],0
HMO2106,PHY3346 TNL,[],0
HMO2106,EVS3245,[],0
HMO2106,GLO2056,[],0
HMO2106,CHE1083,[],0
HMO2106,MAT2311,[],0
HMO2106,GEO3304,[],0
HMO2106,BIO3099,[],0
HMO2106,CHE1048,[],0
HMO2106,HMO3600,[],0
HMO2106,MAT2317 CLCMTKHTT,[],0
HMO2106,HMO3521,[],0
HMO2106,BIO2088,[],0
HMO2106,GEO3400,[],0
HMO2106,CHE1075,[],0
HMO2106,MAT1192 CLCCNS,[],0
HMO2106,EVS3287,[],0
HMO2106,CHE1067 CLCHD,[],0
HMO2106,GLO3197 CLCĐC,[],0
HMO2106,PHY2502,[],0
HMO2106,EVS2301 CLCKHMT,[],0
HMO2106,MAT3507,[],0
HMO2106,EVS2302 CTĐB,[],0
HMO2106,PHY2310,[],0
HMO2106,GEO3224,[],0
HMO2106,SMP2053,[],0
HMO2106,GEO3266,[],0
HMO2106,PHY2302E QTL,[],0
HMO2106,CHE3283 CLCHD,[],0
HMO2106,PHY2500,[],0
HMO2106,MAT1192,[],0
HMO2106,BIO3301 CLCCNS,[],0
HMO2106,MAT1192 QTS,[],0
HMO2106,CHE1129 CLCCNH,[],0
HMO2106,CHE1081 TNS,[],0
HMO2106,MAT3562E CLCMTKHTT,[],0
HMO2106,PHY1020,"[21005481, 21003298, 21009485, 21006569]",4
HMO2106,MAT3347,[],0
HMO2106,BIO2504 TNS,[],0
HMO2106,PHY1161 TTH,[21004786],1
HMO2106,MAT2407 TNT,[],0
HMO2106,CHE1079E CLCCNH,[],0
HMO2106,CHE1052 CLCHD,[],0
HMO2106,EVS2302,[],0
HMO2106,PHI1002,"[21005481, 21002355, 21006569, 21000245]",4
HMO2106,GEO3237,[],0
HMO2106,CHE2121 TNH,[],0
HMO2106,CHE1067,[],0
HMO2106,PHY3302,[],0
HMO2106,GLO2038,[],0
HMO2106,BIO2220,[],0
HMO2106,CHE3045,[],0
HMO2106,BIO3252E QTS,[],0
HMO2106,MAT3300 TNT,[],0
HMO2106,CHE1057,[],0
HMO2106,MAT3340 TNT,[],0
HMO2106,MAT3517E CLCMTKHTT,[],0
HMO2106,CHE1099E TNH,[],0
HMO2106,MAT3525,[],0
HMO2106,BIO2127 CLCCNS,[],0
HMO2106,CHE2018,[],0
HMO2106,BIO2043 CLCCNS,[],0
HMO2106,BIO3802E CLCCNS,[],0
HMO2106,SMP1055,[],0
HMO2106,BIO3304,[],0
HMO2106,PHY3301,[],0
HMO2106,BIO3302,[],0
HMO2106,MAT3373E CLCMTKHTT,[],0
HMO2106,HMO3611,[],0
HMO2106,PHY3606 TNL,[],0
HMO2106,EVS3244,[],0
HMO2106,GLO2093,[],0
HMO2106,BIO3401E QTS,[],0
HMO2106,HMO3602,[],0
HMO2106,PHY2304,[],0
HMO2106,EVS2109,[],0
HMO2106,MAT3533,[],0
HMO2106,HMO3178,[],0
HMO2106,CHE2128 TNH,[],0
HMO2106,EVS3241,[],0
HMO2106,PHY2004 QTL,[],0
HMO2106,PHY1100E CLCCNKTMT,[],0
HMO2106,MAT2403 CLCMTKHTT,[],0
HMO2106,K300 TTKHMT,[],0
HMO2106,GEO3403,[],0
HMO2106,CHE1048 CLCCNH,[],0
HMO2106,PHY2302,[],0
HMO2106,PHY1012 TNL,[],0
HMO2106,BIO3372E QTS,[],0
HMO2106,CHE1081 CLCCNS,[],0
HMO2106,MAT2502 CLCMTKHTT,[],0
HMO2106,HMO3610,[],0
HMO2106,CHE2030E CLCHD,[],0
HMO2106,MAT3514,[],0
HMO2106,EVS4071,[],0
HMO2106,PHY1103,"[21005795, 21005481, 21006442, 21006889, 21009485, 21003889, 21004786, 21002355, 21000245, 21000150, 21007159, 21007481]",12
HMO2106,BIO2202,[],0
HMO2106,HIS1001,[],0
HMO2106,BIO2089 TNS,[],0
HMO2106,PHY1103 CLCMTKHTT,[],0
HMO2106,PHY3608 TNL,[],0
HMO2106,MAT2407,[],0
HMO2106,HMO3204,[],0
HMO2106,PHY3167,[],0
HMO2106,MAT2311 TNT,[],0
HMO2106,CHE1077 TNH,[],0
HMO2106,BIO2215E CLCCNS,[],0
HMO2106,PHY3163,[],0
HMO2106,EVS4073 CLCCNKTMT,[],0
HMO2106,MAT2411E CLCMTKHTT,[],0
HMO2106,CHE2110 TNH,[],0
HMO2106,PHY1103 QTS,[],0
HMO2106,BIO3504 TNS,[],0
HMO2106,CHE1057 QTS,[],0
HMO2106,MAT3539,[],0
HMO2106,PHY1013 TNL,[],0
HMO2106,BIO3356 CLCCNS,[],0
HMO2106,MAT4073,[],0
HMO2106,BIO2405E QTS,[],0
HMO2106,GEO3402,[],0
HMO2106,MAT2034,[],0
HMO2106,GLO3198,[],0
HMO2106,CHE1099E TTH,[21004786],1
HMO2106,PHY1106 QTL,[],0
HMO2106,CHE1052 CLCCNH,[],0
HMO2106,CHE2118E TTH,[21004786],1
HMO2106,MAT3452,[],0
HMO2106,SMP1010,[],0
HMO2106,BIO2210,[],0
HMO2106,MAT3500 CLCMTKHTT,[],0
HMO2106,MAT2502,[],0
HMO2106,MAT2314,[],0
HMO2106,HMO3307,[],0
HMO2106,GEO2300,[],0
HMO2106,GEO2404,[],0
HMO2106,POL1001,[],0
HMO2106,MAT4072,[],0
HMO2106,BIO3201,[],0
HMO2106,HMO3321,[],0
HMO2106,BIO3258E QTS,[],0
HMO2106,PHY2306E QTL,[],0
HMO2106,HMO3601,[],0
HMO2106,CHE1065,[],0
HMO2106,MAT3305,[],0
HMO2106,MAT1292 TNS,[],0
HMO2106,EVS3453,[],0
HMO2106,MAT3322 TNT,[],0
HMO2106,CHE2114,[],0
HMO2106,SMP2401 CLCRHM,[],0
HMO2106,BIO2206,[],0
HMO2106,MAT1259 TNS,[],0
HMO2106,EVS3409,[],0
HMO2106,HMO3312,[],0
HMO2106,BIO3227E QTS,[],0
HMO2106,HMO3302,[],0
HMO2106,SMP2701,[],0
HMO2106,BIO3190,[],0
HMO2106,HMO2110,[],0
HMO2106,PHY1113,[],0
HMO2106,BIO2045,[],0
HMO2106,GEO2319,[],0
HMO2106,PHY3508,[],0
HMO2106,PHY1108,[21003298],1
HMO2106,BIO3303,[],0
HMO2106,GLO3122,[],0
HMO2106,CHE1079,[],0
HMO2106,MAT3379,[],0
HMO2106,GEO2059,[],0
HMO2106,MAT3301,[],0
HMO2106,BIO3257 TNS,[],0
HMO2106,BIO3405E QTS,[],0
HMO2106,CHE1155,[],0
HMO2106,GEO3263,[],0
HMO2106,CHE3254 CLCCNH,[],0
HMO2106,PHY2206,[],0
HMO2106,MAT3101 TNT,[],0
HMO2106,MAT3500,[],0
HMO2106,MAT2314 TNT,[],0
HMO2106,BIO2400E CLCCNS,[],0
HMO2106,CHE2131 TNH,[],0
HMO2106,MAT2308,[],0
HMO2106,PHY1100,[],0
HMO2106,MAT3533 CLCMTKHTT,[],0
HMO2106,BIO3191,[],0
HMO2106,PHY2304E QTL,[],0
HMO2106,MAT3318 TNT,[],0
HMO2106,PHY2306,[],0
HMO2106,BIO2203,[],0
HMO2106,PHY3609,[],0
HMO2106,CHE3254,[],0
HMO2106,MAT3344 TNT,[],0
HMO2106,BIO3263 TNS,[],0
HMO2106,EVS3402 CTĐB,[],0
HMO2106,BIO3252,[],0
HMO2106,GEO3143,[],0
HMO2106,E363 TTKHMT,[],0
HMO2106,HMO3609,[],0
HMO2106,CHE3253 CLCCNH,[],0
HMO2106,MAT1091,[],0
HMO2106,HMO3603,[],0
HMO2106,CHE2145E TTH,[],0
HMO2106,BIO3370E QTS,[],0
HMO2106,EVS3250,[],0
HMO2106,BIO2092,[],0
HMO2106,CHE1081,[],0
HMO2106,EVS2301,[],0
HMO2106,CHE1090,[],0
HMO2106,MAT1076,[],0
HMO2106,GEO3265,[],0
HMO2106,GEO3269,[],0
HMO2106,PHY1108 QTL,[],0
HMO2106,CHE3302 CLCHD,[],0
HMO2106,BIO2403E CLCCNS,[],0
HMO2106,BIO2516 CLCCNS,[],0
HMO2106,PHY2302 TNL,[],0
HMO2106,CHE1084 TNH,[],0
HMO2106,PHY1103 CLCCNH,[],0
HMO2106,GEO3209,[],0
HMO2106,HMO2021,"[21003298, 21005795, 21006889, 21006442, 21009485, 21003889, 21004786, 21002355, 21000245, 21000150, 21007159, 21007481]",12
HMO2106,BIO3400E QTS,[],0
HMO2106,CHE1080,[],0
HMO2106,CHE3045E CLCCNH,[],0
HMO2106,PHY3605E QTL,[],0
HMO2106,HMO3507,[],0
HMO2106,CHE2120E TTH,[],0
HMO2106,CHE1091 CLCCNH,[],0
HMO2106,CHE2130E TTH,[],0
HMO2106,CHE3300 CLCHD,[],0
HMO2106,EVS3250 CLCKHMT,[],0
HMO2106,MAT1092 CLCHD,[],0
HMO2106,HMO3311,[],0
HMO2106,PHY3624,[],0
HMO2106,MAT2321 TNT,[],0
HMO2106,MNS1052,[],0
HMO2106,CHE3253,[],0
HMO2106,CHE1057 CLCCNS,[],0
HMO2106,MAT1092 TTH,[21004786],1
HMO2106,BIO3330 CLCCNS,[],0
HMO2106,MAT3535 CLCMTKHTT,[],0
HMO2106,EVS3455,[],0
HMO2106,EVS3242,[],0
HMO2106,CHE2021 CLCCNH,[],0
HMO2106,PHY3163 QTL,[],0
HMO2106,GLO3158,[],0
HMO2106,HMO2201,[],0
HMO2106,MAT3300,[],0
HMO2106,EVS4073,[],0
HMO2106,MAT3344,[],0
HMO2106,EVS3158,[],0
HMO2106,CHE2130 TNH,[],0
HMO2106,CHE1052,[],0
HMO2106,GEO3360,[],0
HMO2106,BIO3302E CLCCNS,[],0
HMO2106,MAT1101,"[21003298, 21004786]",2
HMO2106,CHE1095E TTH,[21004786],1
HMO2106,PHY3608E QTL,[],0
HMO2106,GEO2016,[],0
HMO2106,BIO3258,[],0
HMO2106,MAT1092,"[21003298, 21005795, 21006569, 21006442, 21006889, 21009485, 21003889, 21004786, 21002355, 21000245, 21000150, 21007159, 21007481]",13
HMO2106,MAT2303 TNT,[],0
HMO2106,EVF2007,[],0
HMO2106,PHY2303 TNL,[],0
HMO2106,BIO2210 CLCRHM,[],0
HMO2106,PHY3314,[],0
HMO2106,PHY2064E QTL,[],0
HMO2106,MAT2306,[],0
HMO2106,MAT1090,[],0
HMO2106,HMO3303,[],0
HMO2106,BIO2204,[],0
HMO2106,SMP1012,[],0
HMO2106,PHY2004,[],0
HMO2106,GEO2025,[],0
HMO2106,GEO2110,[],0
HMO2106,CHE3212 TTH,[],0
HMO2106,MAT2403,[],0
HMO2106,HIS1056,"[21006569, 21004786, 21007159, 21006889]",4
HMO2106,CHE1075E CLCHD,[],0
HMO2106,MAT3551E CLCMTKHTT,[],0
HMO2106,GEO1050,"[21005795, 21005481, 21006442, 21003889, 21004786, 21002355, 21000150]",7
HMO2106,BIO3701 TNS,[],0
HMO2106,SMP2052,[],0
HMO2106,MAT2303,[],0
HMO2106,GLO3228,[],0
HMO2106,GEO3219,[],0
HMO2106,BIO3803E CLCCNS,[],0
HMO2106,BIO3373 TNS,[],0
HMO2106,EVS4071 CLCKHMT,[],0
HMO2106,HMO3306,[],0
HMO2106,MAT3506,[],0
HMO2106,PHY3608,[],0
HMO2106,GEO2400,[],0
HMO2106,EVS3248,[],0
HMO2106,PHY3508E QTL,[],0
HMO2106,BIO2800 CLCCNS,[],0
HMO2106,MAT2406,[],0
HMO2106,MAT3373,[],0
HMO2106,BIO2045E CLCCNS,[],0
HMO2106,CHE3300,[],0
HMO2106,PHY3508 TNL,[],0
HMO2106,MAT3365,[],0
HMO2106,CHE2114E CLCHD,[],0
HMO2106,BIO3262 TNS,[],0
HMO2106,HMO3181,[],0
HMO2106,SMP2054,[],0
HMO2106,BIO3403E QTS,[],0
HMO2106,CHE1081 QTS,[],0
HMO2106,EVS2017,[],0
HMO2106,MAT2318,[],0
HMO2106,GEO2304,[],0
HMO2106,PHY1103 CLCHD,[],0
HMO2106,MAT1292 TNH,[],0
HMO2106,BIO3178 CLCCNS,[],0
HMO2106,BIO3377 TNS,[],0
HMO2106,PHY2064 TNL,[],0
HMO2106,SMP1010 CLCRHM,[],0
HMO2106,GLO3229,[],0
PHY1161 CTĐB,PHY1020 CTĐB,[],0
PHY1161 CTĐB,BIO2044,[],0
PHY1161 CTĐB,CHE1091,[],0
PHY1161 CTĐB,GLO3196 CLCĐC,[],0
PHY1161 CTĐB,GEO3119,[],0
PHY1161 CTĐB,EVF2032,[],0
PHY1161 CTĐB,GEO2320,[],0
PHY1161 CTĐB,BIO3098,[],0
PHY1161 CTĐB,CHE2021,[],0
PHY1161 CTĐB,MAT3306,[],0
PHY1161 CTĐB,GEO3270,[],0
PHY1161 CTĐB,CHE2110E TTH,[],0
PHY1161 CTĐB,MAT1092 CLCCNH,[],0
PHY1161 CTĐB,BIO3182 CLCCNS,[],0
PHY1161 CTĐB,E476 TTKHMT,[],0
PHY1161 CTĐB,PHY1113 TNL,[],0
PHY1161 CTĐB,MAT2310,[],0
PHY1161 CTĐB,CHE1084,[],0
PHY1161 CTĐB,CHE1079 TNH,[],0
PHY1161 CTĐB,GLO2099,[],0
PHY1161 CTĐB,PHY3606,[],0
PHY1161 CTĐB,MAT2301,[],0
PHY1161 CTĐB,GEO3305,[],0
PHY1161 CTĐB,EVS3232,[],0
PHY1161 CTĐB,BIO2201,[],0
PHY1161 CTĐB,EVS3241 CLCKHMT,[],0
PHY1161 CTĐB,PHY3346 TNL,[],0
PHY1161 CTĐB,EVS3245,[],0
PHY1161 CTĐB,GLO2056,[],0
PHY1161 CTĐB,CHE1083,[],0
PHY1161 CTĐB,MAT2311,[],0
PHY1161 CTĐB,GEO3304,[],0
PHY1161 CTĐB,BIO3099,[],0
PHY1161 CTĐB,CHE1048,[],0
PHY1161 CTĐB,HMO3600,[],0
PHY1161 CTĐB,MAT2317 CLCMTKHTT,[21003746],1
PHY1161 CTĐB,HMO3521,[],0
PHY1161 CTĐB,BIO2088,[],0
PHY1161 CTĐB,GEO3400,[],0
PHY1161 CTĐB,CHE1075,[],0
PHY1161 CTĐB,MAT1192 CLCCNS,[],0
PHY1161 CTĐB,EVS3287,[],0
PHY1161 CTĐB,CHE1067 CLCHD,[],0
PHY1161 CTĐB,GLO3197 CLCĐC,[],0
PHY1161 CTĐB,PHY2502,[],0
PHY1161 CTĐB,EVS2301 CLCKHMT,[],0
PHY1161 CTĐB,MAT3507,[],0
PHY1161 CTĐB,EVS2302 CTĐB,[],0
PHY1161 CTĐB,PHY2310,[20004591],1
PHY1161 CTĐB,GEO3224,[],0
PHY1161 CTĐB,SMP2053,[],0
PHY1161 CTĐB,GEO3266,[],0
PHY1161 CTĐB,PHY2302E QTL,[],0
PHY1161 CTĐB,CHE3283 CLCHD,[],0
PHY1161 CTĐB,PHY2500,[],0
PHY1161 CTĐB,MAT1192,[],0
PHY1161 CTĐB,BIO3301 CLCCNS,[],0
PHY1161 CTĐB,MAT1192 QTS,[],0
PHY1161 CTĐB,CHE1129 CLCCNH,[],0
PHY1161 CTĐB,CHE1081 TNS,"[21002176, 21003746, 21004418, 21009352, 21006730, 21006444, 21003245, 21001645, 21008398, 21009489, 21006482, 21005556, 21005845, 21006710, 21005784, 21006683]",16
PHY1161 CTĐB,MAT3562E CLCMTKHTT,[],0
PHY1161 CTĐB,PHY1020,"[21001317, 21003206]",2
PHY1161 CTĐB,MAT3347,[],0
PHY1161 CTĐB,BIO2504 TNS,[],0
PHY1161 CTĐB,PHY1161 TTH,[],0
PHY1161 CTĐB,MAT2407 TNT,[],0
PHY1161 CTĐB,CHE1079E CLCCNH,[],0
PHY1161 CTĐB,CHE1052 CLCHD,[21002176],1
PHY1161 CTĐB,EVS2302,[],0
PHY1161 CTĐB,PHI1002,"[21005484, 20004591]",2
PHY1161 CTĐB,GEO3237,[],0
PHY1161 CTĐB,CHE2121 TNH,[],0
PHY1161 CTĐB,CHE1067,[],0
PHY1161 CTĐB,PHY3302,[],0
PHY1161 CTĐB,GLO2038,[],0
PHY1161 CTĐB,BIO2220,[],0
PHY1161 CTĐB,CHE3045,[],0
PHY1161 CTĐB,BIO3252E QTS,[],0
PHY1161 CTĐB,MAT3300 TNT,[],0
PHY1161 CTĐB,CHE1057,[],0
PHY1161 CTĐB,MAT3340 TNT,[],0
PHY1161 CTĐB,MAT3517E CLCMTKHTT,[],0
PHY1161 CTĐB,CHE1099E TNH,"[21001984, 21007393, 21008448, 21007939, 21004836, 21001317, 21003206, 21009671, 21000426, 21005484, 21006221, 21006067, 21003226, 21001723, 21002110]",15
PHY1161 CTĐB,MAT3525,[],0
PHY1161 CTĐB,BIO2127 CLCCNS,[],0
PHY1161 CTĐB,CHE2018,[],0
PHY1161 CTĐB,BIO2043 CLCCNS,[],0
PHY1161 CTĐB,BIO3802E CLCCNS,[],0
PHY1161 CTĐB,SMP1055,[],0
PHY1161 CTĐB,BIO3304,[],0
PHY1161 CTĐB,PHY3301,[20004591],1
PHY1161 CTĐB,BIO3302,[],0
PHY1161 CTĐB,MAT3373E CLCMTKHTT,[21003746],1
PHY1161 CTĐB,HMO3611,[],0
PHY1161 CTĐB,PHY3606 TNL,[],0
PHY1161 CTĐB,EVS3244,[],0
PHY1161 CTĐB,GLO2093,[],0
PHY1161 CTĐB,BIO3401E QTS,[],0
PHY1161 CTĐB,HMO3602,[],0
PHY1161 CTĐB,PHY2304,[20004591],1
PHY1161 CTĐB,EVS2109,[],0
PHY1161 CTĐB,MAT3533,[],0
PHY1161 CTĐB,HMO3178,[],0
PHY1161 CTĐB,CHE2128 TNH,[],0
PHY1161 CTĐB,EVS3241,[],0
PHY1161 CTĐB,PHY2004 QTL,[],0
PHY1161 CTĐB,PHY1100E CLCCNKTMT,[],0
PHY1161 CTĐB,MAT2403 CLCMTKHTT,[],0
PHY1161 CTĐB,K300 TTKHMT,[],0
PHY1161 CTĐB,GEO3403,[],0
PHY1161 CTĐB,CHE1048 CLCCNH,[],0
PHY1161 CTĐB,PHY2302,"[21001317, 21003206]",2
PHY1161 CTĐB,PHY1012 TNL,[],0
PHY1161 CTĐB,BIO3372E QTS,[],0
PHY1161 CTĐB,CHE1081 CLCCNS,[],0
PHY1161 CTĐB,MAT2502 CLCMTKHTT,[21003746],1
PHY1161 CTĐB,HMO3610,[],0
PHY1161 CTĐB,CHE2030E CLCHD,[],0
PHY1161 CTĐB,MAT3514,[],0
PHY1161 CTĐB,EVS4071,[],0
PHY1161 CTĐB,PHY1103,[],0
PHY1161 CTĐB,BIO2202,[],0
PHY1161 CTĐB,HIS1001,"[21008448, 21001317, 21005484, 21006221, 20004591, 21006067, 21007155, 21002110]",8
PHY1161 CTĐB,BIO2089 TNS,[],0
PHY1161 CTĐB,PHY1103 CLCMTKHTT,[],0
PHY1161 CTĐB,PHY3608 TNL,[],0
PHY1161 CTĐB,MAT2407,[],0
PHY1161 CTĐB,HMO3204,[],0
PHY1161 CTĐB,PHY3167,[],0
PHY1161 CTĐB,MAT2311 TNT,[],0
PHY1161 CTĐB,CHE1077 TNH,"[21001984, 21007393, 21008448, 21007939, 21004836, 21001317, 21003206, 21009671, 21000426, 21005484, 21006221, 21006067, 21003226, 21001723, 21002110]",15
PHY1161 CTĐB,BIO2215E CLCCNS,[],0
PHY1161 CTĐB,PHY3163,[],0
PHY1161 CTĐB,EVS4073 CLCCNKTMT,[],0
PHY1161 CTĐB,MAT2411E CLCMTKHTT,[],0
PHY1161 CTĐB,CHE2110 TNH,"[21001984, 21007393, 21008448, 21007939, 21004836, 21001317, 21003206, 21009671, 21000426, 21005484, 21006221, 20004591, 21006067, 21003226, 21001723, 21002110]",16
PHY1161 CTĐB,PHY1103 QTS,[],0
PHY1161 CTĐB,BIO3504 TNS,[],0
PHY1161 CTĐB,CHE1057 QTS,[],0
PHY1161 CTĐB,MAT3539,[],0
PHY1161 CTĐB,PHY1013 TNL,[],0
PHY1161 CTĐB,BIO3356 CLCCNS,[],0
PHY1161 CTĐB,MAT4073,[],0
PHY1161 CTĐB,BIO2405E QTS,[],0
PHY1161 CTĐB,GEO3402,[21003226],1
PHY1161 CTĐB,MAT2034,[],0
PHY1161 CTĐB,GLO3198,[],0
PHY1161 CTĐB,CHE1099E TTH,"[21009968, 21007155]",2
PHY1161 CTĐB,PHY1106 QTL,[],0
PHY1161 CTĐB,CHE1052 CLCCNH,[],0
PHY1161 CTĐB,CHE2118E TTH,[],0
PHY1161 CTĐB,MAT3452,[],0
PHY1161 CTĐB,SMP1010,[],0
PHY1161 CTĐB,BIO2210,[],0
PHY1161 CTĐB,MAT3500 CLCMTKHTT,[21003746],1
PHY1161 CTĐB,MAT2502,[],0
PHY1161 CTĐB,MAT2314,[],0
PHY1161 CTĐB,HMO3307,[],0
PHY1161 CTĐB,GEO2300,"[21009352, 21003226]",2
PHY1161 CTĐB,GEO2404,[21003226],1
PHY1161 CTĐB,POL1001,[20004591],1
PHY1161 CTĐB,MAT4072,[],0
PHY1161 CTĐB,BIO3201,[],0
PHY1161 CTĐB,HMO3321,[],0
PHY1161 CTĐB,BIO3258E QTS,[],0
PHY1161 CTĐB,PHY2306E QTL,[],0
PHY1161 CTĐB,HMO3601,[],0
PHY1161 CTĐB,CHE1065,[],0
PHY1161 CTĐB,MAT3305,[],0
PHY1161 CTĐB,MAT1292 TNS,"[18008448, 21002176, 21003746, 21004418, 21009352, 21006730, 21006444, 21003245, 21001645, 21008398, 21009489, 21006482, 21005556, 21005845, 21006710, 21005784, 21006683]",17
PHY1161 CTĐB,EVS3453,[],0
PHY1161 CTĐB,MAT3322 TNT,[],0
PHY1161 CTĐB,CHE2114,[],0
PHY1161 CTĐB,SMP2401 CLCRHM,[],0
PHY1161 CTĐB,BIO2206,[],0
PHY1161 CTĐB,MAT1259 TNS,[],0
PHY1161 CTĐB,EVS3409,[],0
PHY1161 CTĐB,HMO3312,[],0
PHY1161 CTĐB,BIO3227E QTS,[],0
PHY1161 CTĐB,HMO3302,[],0
PHY1161 CTĐB,SMP2701,[],0
PHY1161 CTĐB,BIO3190,[],0
PHY1161 CTĐB,HMO2110,[],0
PHY1161 CTĐB,PHY1113,[21001317],1
PHY1161 CTĐB,BIO2045,[],0
PHY1161 CTĐB,GEO2319,[],0
PHY1161 CTĐB,PHY3508,[],0
PHY1161 CTĐB,PHY1108,"[21001317, 21003206]",2
PHY1161 CTĐB,BIO3303,[],0
PHY1161 CTĐB,GLO3122,[],0
PHY1161 CTĐB,CHE1079,[],0
PHY1161 CTĐB,MAT3379,[],0
PHY1161 CTĐB,GEO2059,[],0
PHY1161 CTĐB,MAT3301,[],0
PHY1161 CTĐB,BIO3257 TNS,[],0
PHY1161 CTĐB,BIO3405E QTS,[],0
PHY1161 CTĐB,CHE1155,[],0
PHY1161 CTĐB,GEO3263,[],0
PHY1161 CTĐB,CHE3254 CLCCNH,[],0
PHY1161 CTĐB,PHY2206,[20004591],1
PHY1161 CTĐB,MAT3101 TNT,[],0
PHY1161 CTĐB,MAT3500,[],0
PHY1161 CTĐB,MAT2314 TNT,[],0
PHY1161 CTĐB,BIO2400E CLCCNS,[],0
PHY1161 CTĐB,CHE2131 TNH,[],0
PHY1161 CTĐB,MAT2308,[],0
PHY1161 CTĐB,PHY1100,[21009352],1
PHY1161 CTĐB,MAT3533 CLCMTKHTT,[],0
PHY1161 CTĐB,BIO3191,[],0
PHY1161 CTĐB,PHY2304E QTL,[],0
PHY1161 CTĐB,MAT3318 TNT,[],0
PHY1161 CTĐB,PHY2306,[],0
PHY1161 CTĐB,BIO2203,[],0
PHY1161 CTĐB,PHY3609,[],0
PHY1161 CTĐB,CHE3254,[],0
PHY1161 CTĐB,MAT3344 TNT,[],0
PHY1161 CTĐB,BIO3263 TNS,"[21002176, 21003746, 21004418, 21009352, 21006730, 21006444, 21003245, 21001645, 21008398, 21009489, 21006482, 21005556, 21005845, 21006710, 21005784, 21006683]",16
PHY1161 CTĐB,EVS3402 CTĐB,[],0
PHY1161 CTĐB,BIO3252,[],0
PHY1161 CTĐB,GEO3143,[],0
PHY1161 CTĐB,E363 TTKHMT,[],0
PHY1161 CTĐB,HMO3609,[],0
PHY1161 CTĐB,CHE3253 CLCCNH,[],0
PHY1161 CTĐB,MAT1091,"[21009352, 21003226]",2
